customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,ChurnFlag,CustomerStatus,TenureBand,RiskScore,RiskSegment,EstMonthlyValue,RevenueAtRisk
2636-SJDOU,Male,0,No,64,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),5289.05,No,0,Retained,49+ months (Loyal),5,Medium Risk,82.64140625,0.0
1131-QQZEB,Male,1,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1756.2,No,0,Retained,49+ months (Loyal),1,Low Risk,24.735211267605635,0.0
5716-EZXZN,Female,0,Yes,65,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),6416.7,No,0,Retained,49+ months (Loyal),1,Low Risk,98.71846153846154,0.0
6837-BJYDQ,Male,0,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,61.35,No,0,Retained,0-12 months (New),4,Medium Risk,20.45,0.0
2135-RXIHG,Male,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,Yes,1,Churned,0-12 months (New),11,High Risk,45.65,45.65
6440-DKQGE,Male,0,Yes,30,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),1929.95,No,0,Retained,25-48 months,3,Low Risk,64.33166666666666,0.0
3466-BYAVD,Male,0,Yes,15,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1071.4,No,0,Retained,13-24 months,5,Medium Risk,71.42666666666668,0.0
3780-YVMFA,Female,0,Yes,8,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,564.35,No,0,Retained,0-12 months (New),8,High Risk,70.54375,0.0
3874-EQOEP,Male,0,No,7,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,655.5,Yes,1,Churned,0-12 months (New),8,High Risk,93.64285714285714,93.64285714285714
1679-JRFBR,Female,0,Yes,70,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),7930.55,No,0,Retained,49+ months (Loyal),4,Medium Risk,113.29357142857143,0.0
9073-ZZIAY,Male,0,Yes,62,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,5215.25,No,0,Retained,49+ months (Loyal),2,Low Risk,84.11693548387096,0.0
3077-RSNTJ,Female,0,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,113.5,No,0,Retained,0-12 months (New),5,Medium Risk,18.916666666666668,0.0
6551-GNYDG,Female,0,Yes,14,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1152.8,No,0,Retained,13-24 months,7,High Risk,82.34285714285714,0.0
9167-APMXZ,Female,0,No,22,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1821.95,No,0,Retained,13-24 months,8,High Risk,82.81590909090909,0.0
2749-CTKAJ,Male,0,Yes,22,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,419.9,No,0,Retained,13-24 months,2,Low Risk,19.086363636363636,0.0
6371-NZYEG,Male,0,Yes,16,Yes,No,No,Yes,No,No,Two year,No,Mailed check,1024.0,No,0,Retained,13-24 months,3,Low Risk,64.0,0.0
7554-NEWDD,Male,0,No,10,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),251.6,No,0,Retained,0-12 months (New),3,Low Risk,25.16,0.0
8992-VONJD,Female,0,Yes,13,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,764.55,No,0,Retained,13-24 months,9,High Risk,58.81153846153846,0.0
0867-MKZVY,Female,0,No,20,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,1592.35,Yes,1,Churned,13-24 months,9,High Risk,79.61749999999999,79.61749999999999
4482-EWFMI,Female,0,No,2,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,135.2,No,0,Retained,0-12 months (New),11,High Risk,67.6,0.0
4648-YPBTM,Male,0,No,53,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3958.25,No,0,Retained,49+ months (Loyal),2,Low Risk,74.68396226415095,0.0
2907-ILJBN,Female,0,Yes,11,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,233.9,No,0,Retained,0-12 months (New),3,Low Risk,21.263636363636365,0.0
6345-FZOQH,Male,0,No,69,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1363.45,No,0,Retained,49+ months (Loyal),1,Low Risk,19.76014492753623,0.0
3376-BMGFE,Female,0,No,4,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),273.0,Yes,1,Churned,0-12 months (New),9,High Risk,68.25,68.25
5997-OPVFA,Male,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6254.45,No,0,Retained,49+ months (Loyal),2,Low Risk,86.86736111111111,0.0
3445-HXXGF,Male,1,No,58,No,No phone service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,2651.2,Yes,1,Churned,49+ months (Loyal),9,High Risk,45.710344827586205,45.710344827586205
1159-WFSGR,Female,0,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,321.4,No,0,Retained,13-24 months,6,Medium Risk,20.0875,0.0
7654-YWJUF,Male,0,No,43,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),3539.25,No,0,Retained,25-48 months,3,Low Risk,82.30813953488372,0.0
1875-QIVME,Female,0,No,2,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,242.8,Yes,1,Churned,0-12 months (New),9,High Risk,121.4,121.4
6727-IOTLZ,Male,0,No,14,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1181.75,No,0,Retained,13-24 months,2,Low Risk,84.41071428571429,0.0
0691-JVSYA,Female,0,No,53,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),5000.2,Yes,1,Churned,49+ months (Loyal),5,Medium Risk,94.3433962264151,94.3433962264151
5918-VUKWP,Female,0,No,32,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),654.55,No,0,Retained,25-48 months,2,Low Risk,20.4546875,0.0
1744-JHKYS,Female,0,No,34,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,780.2,No,0,Retained,25-48 months,6,Medium Risk,22.947058823529414,0.0
2656-FMOKZ,Female,1,No,15,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1145.7,Yes,1,Churned,13-24 months,8,High Risk,76.38000000000001,76.38000000000001
2070-FNEXE,Female,1,No,7,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),503.6,Yes,1,Churned,0-12 months (New),8,High Risk,71.94285714285715,71.94285714285715
5947-SGKCL,Female,0,Yes,15,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1559.25,No,0,Retained,13-24 months,7,High Risk,103.95,0.0
3712-PKXZA,Male,0,No,61,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1252.0,No,0,Retained,49+ months (Loyal),3,Low Risk,20.524590163934427,0.0
6317-YPKDH,Female,0,No,1,No,No phone service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,Yes,1,Churned,0-12 months (New),8,High Risk,29.95,29.95
6582-OIVSP,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,No,0,Retained,0-12 months (New),8,High Risk,45.3,0.0
9367-WXLCH,Male,0,No,8,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),662.65,Yes,1,Churned,0-12 months (New),8,High Risk,82.83125,82.83125
5524-KHNJP,Male,0,Yes,33,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),2453.3,No,0,Retained,25-48 months,3,Low Risk,74.34242424242424,0.0
1918-ZBFQJ,Female,0,No,13,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,1111.65,Yes,1,Churned,13-24 months,10,High Risk,85.51153846153846,85.51153846153846
1024-GUALD,Female,0,No,1,No,No phone service,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,Yes,1,Churned,0-12 months (New),11,High Risk,24.8,24.8
4827-USJHP,Male,0,No,20,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,1023.85,No,0,Retained,13-24 months,8,High Risk,51.1925,0.0
8167-GJLRN,Male,0,No,3,No,No phone service,No,No,Yes,No,Month-to-month,No,Electronic check,82.15,No,0,Retained,0-12 months (New),8,High Risk,27.383333333333336,0.0
0956-SYCWG,Female,0,No,13,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,244.8,No,0,Retained,13-24 months,5,Medium Risk,18.83076923076923,0.0
8017-UVSZU,Female,0,No,40,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),2379.1,No,0,Retained,25-48 months,6,Medium Risk,59.4775,0.0
7100-FQPRV,Male,0,Yes,43,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),3173.35,No,0,Retained,25-48 months,2,Low Risk,73.79883720930232,0.0
2472-OVKUP,Male,0,No,6,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,531.0,Yes,1,Churned,0-12 months (New),11,High Risk,88.5,88.5
2984-RGEYA,Female,0,Yes,69,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1375.4,No,0,Retained,49+ months (Loyal),0,Low Risk,19.933333333333334,0.0
9680-NIAUV,Female,0,Yes,72,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),8129.3,No,0,Retained,49+ months (Loyal),2,Low Risk,112.90694444444445,0.0
2146-EGVDT,Male,0,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1192.7,No,0,Retained,49+ months (Loyal),0,Low Risk,20.215254237288136,0.0
2604-IJPDU,Female,0,No,20,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1901.65,No,0,Retained,13-24 months,8,High Risk,95.08250000000001,0.0
9178-JHUVJ,Male,0,Yes,24,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),587.4,No,0,Retained,13-24 months,2,Low Risk,24.474999999999998,0.0
6168-YBYNP,Male,0,No,59,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6519.75,No,0,Retained,49+ months (Loyal),7,High Risk,110.5042372881356,0.0
7255-SSFBC,Male,0,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8041.65,No,0,Retained,49+ months (Loyal),1,Low Risk,111.68958333333333,0.0
3645-DEYGF,Male,0,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,No,0,Retained,0-12 months (New),5,Medium Risk,20.75,0.0
9323-HGFWY,Female,0,No,27,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),2681.15,No,0,Retained,25-48 months,3,Low Risk,99.30185185185185,0.0
8544-GOQSH,Female,0,No,14,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1112.3,No,0,Retained,13-24 months,6,Medium Risk,79.45,0.0
3363-DTIVD,Male,0,Yes,71,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,7405.5,No,0,Retained,49+ months (Loyal),4,Medium Risk,104.30281690140845,0.0
7018-WBJNK,Male,0,Yes,13,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1033.95,No,0,Retained,13-24 months,7,High Risk,79.53461538461539,0.0
9142-KZXOP,Male,0,No,44,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2958.95,No,0,Retained,25-48 months,6,Medium Risk,67.24886363636364,0.0
7674-YTAFD,Female,0,No,33,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),2684.85,No,0,Retained,25-48 months,3,Low Risk,81.35909090909091,0.0
6348-SNFUS,Male,0,Yes,72,No,No phone service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),4179.2,No,0,Retained,49+ months (Loyal),1,Low Risk,58.044444444444444,0.0
1285-OKIPP,Male,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,Yes,1,Churned,0-12 months (New),10,High Risk,79.9,79.9
7825-ECJRF,Female,0,No,19,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1934.45,Yes,1,Churned,13-24 months,8,High Risk,101.81315789473685,101.81315789473685
1347-KTTTA,Male,0,No,64,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),6654.1,No,0,Retained,49+ months (Loyal),3,Low Risk,103.9703125,0.0
7841-TZDMQ,Male,0,No,2,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.5,Yes,1,Churned,0-12 months (New),9,High Risk,42.25,42.25
4195-NZGTA,Female,0,No,1,No,No phone service,No,No,No,No,Month-to-month,No,Electronic check,25.25,No,0,Retained,0-12 months (New),10,High Risk,25.25,0.0
7157-SMCFK,Male,0,Yes,61,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1124.2,No,0,Retained,49+ months (Loyal),0,Low Risk,18.42950819672131,0.0
4709-LKHYG,Female,0,Yes,29,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,540.05,No,0,Retained,25-48 months,3,Low Risk,18.622413793103448,0.0
2504-DSHIH,Male,1,No,23,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,1975.85,No,0,Retained,13-24 months,9,High Risk,85.90652173913043,0.0
0699-NDKJM,Female,0,No,57,No,No phone service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),3437.45,No,0,Retained,49+ months (Loyal),7,High Risk,60.30614035087719,0.0
9286-BHDQG,Male,0,Yes,72,No,No phone service,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),3139.8,No,0,Retained,49+ months (Loyal),0,Low Risk,43.608333333333334,0.0
0230-WEQUW,Male,0,No,66,No,No phone service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),3789.2,No,0,Retained,49+ months (Loyal),2,Low Risk,57.41212121212121,0.0
2040-LDIWQ,Male,0,Yes,65,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5324.5,No,0,Retained,49+ months (Loyal),1,Low Risk,81.91538461538461,0.0
6496-JDSSB,Female,0,No,8,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),624.6,No,0,Retained,0-12 months (New),9,High Risk,78.075,0.0
9408-SSNVZ,Female,0,No,4,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,268.35,Yes,1,Churned,0-12 months (New),11,High Risk,67.0875,67.0875
4443-EMBNA,Female,0,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1836.9,No,0,Retained,49+ months (Loyal),1,Low Risk,25.871830985915494,0.0
6469-MRVET,Male,0,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,No,0,Retained,0-12 months (New),6,Medium Risk,20.2,0.0
0742-MOABM,Male,0,No,4,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,179.35,Yes,1,Churned,0-12 months (New),6,Medium Risk,44.8375,44.8375
5961-VUSRV,Female,0,No,12,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),219.35,No,0,Retained,0-12 months (New),5,Medium Risk,18.279166666666665,0.0
6778-JFCMK,Male,0,No,24,No,No phone service,No,No,No,Yes,One year,Yes,Mailed check,1288.75,No,0,Retained,13-24 months,6,Medium Risk,53.697916666666664,0.0
6341-JVQGF,Female,0,Yes,31,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,2545.75,No,0,Retained,25-48 months,2,Low Risk,82.12096774193549,0.0
2232-DMLXU,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,55.2,Yes,1,Churned,0-12 months (New),8,High Risk,55.2,55.2
4811-JBUVU,Male,0,No,30,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2723.15,No,0,Retained,25-48 months,5,Medium Risk,90.77166666666668,0.0
0945-TSONX,Female,0,Yes,47,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),4107.25,No,0,Retained,25-48 months,1,Low Risk,87.38829787234043,0.0
2651-ZCBXV,Male,0,No,54,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),5760.65,No,0,Retained,49+ months (Loyal),2,Low Risk,106.6787037037037,0.0
3316-UWXUY,Male,0,No,50,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),4747.5,No,0,Retained,49+ months (Loyal),5,Medium Risk,94.95,0.0
8937-RDTHP,Male,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,Yes,1,Churned,0-12 months (New),9,High Risk,84.6,84.6
7083-MIOPC,Female,0,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1566.9,No,0,Retained,49+ months (Loyal),1,Low Risk,21.762500000000003,0.0
1984-GPTEH,Female,0,No,29,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,702.0,No,0,Retained,25-48 months,6,Medium Risk,24.20689655172414,0.0
1251-KRREG,Male,0,No,2,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,114.1,Yes,1,Churned,0-12 months (New),9,High Risk,57.05,57.05
0621-JFHOL,Female,0,No,10,No,No phone service,No,No,Yes,No,Two year,Yes,Mailed check,299.05,No,0,Retained,0-12 months (New),4,Medium Risk,29.905,0.0
9903-LYSAB,Male,0,No,18,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1305.95,No,0,Retained,13-24 months,10,High Risk,72.55277777777778,0.0
0094-OIFMO,Female,1,No,11,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1120.3,Yes,1,Churned,0-12 months (New),11,High Risk,101.84545454545454,101.84545454545454
9227-UAQFT,Male,0,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,284.35,No,0,Retained,13-24 months,2,Low Risk,17.771875,0.0
7301-ABVAD,Female,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),6350.5,No,0,Retained,49+ months (Loyal),1,Low Risk,88.20138888888889,0.0
6614-FHDBO,Male,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),7878.3,No,0,Retained,49+ months (Loyal),1,Low Risk,109.42083333333333,0.0
7576-ASEJU,Female,0,Yes,41,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),3187.65,No,0,Retained,25-48 months,2,Low Risk,77.74756097560976,0.0
9058-HRZSV,Female,1,No,65,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,6126.15,No,0,Retained,49+ months (Loyal),8,High Risk,94.24846153846153,0.0
4522-AKYLR,Female,1,No,13,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,731.3,No,0,Retained,13-24 months,10,High Risk,56.25384615384615,0.0
0221-WMXNQ,Male,1,No,4,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,273.4,No,0,Retained,0-12 months (New),10,High Risk,68.35,0.0
0303-UNCIP,Male,0,No,41,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,2531.8,No,0,Retained,25-48 months,4,Medium Risk,61.75121951219513,0.0
9947-OTFQU,Male,1,No,15,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1074.3,Yes,1,Churned,13-24 months,10,High Risk,71.61999999999999,71.61999999999999
0322-YINQP,Male,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,Yes,1,Churned,0-12 months (New),9,High Risk,48.55,48.55
0959-WHOKV,Male,0,No,42,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,4298.45,No,0,Retained,25-48 months,7,High Risk,102.34404761904761,0.0
4075-JFPGR,Female,0,No,51,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,4619.55,No,0,Retained,49+ months (Loyal),7,High Risk,90.57941176470588,0.0
4629-NRXKX,Female,0,Yes,2,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,147.15,Yes,1,Churned,0-12 months (New),9,High Risk,73.575,73.575
9514-JDSKI,Male,1,No,1,No,No phone service,Yes,No,No,No,Month-to-month,No,Electronic check,40.2,Yes,1,Churned,0-12 months (New),10,High Risk,40.2,40.2
3282-ZISZV,Male,0,Yes,32,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),2633.3,No,0,Retained,25-48 months,1,Low Risk,82.290625,0.0
3675-YDUPJ,Male,0,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,193.05,No,0,Retained,0-12 months (New),7,High Risk,19.305,0.0
4111-BNXIF,Female,0,Yes,67,No,No phone service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4103.9,No,0,Retained,49+ months (Loyal),3,Low Risk,61.252238805970144,0.0
7017-VFHAY,Female,0,Yes,61,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),7008.15,No,0,Retained,49+ months (Loyal),0,Low Risk,114.88770491803278,0.0
6655-LHBYW,Male,0,No,50,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),5791.1,No,0,Retained,49+ months (Loyal),2,Low Risk,115.822,0.0
4959-JOSRX,Female,0,No,2,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,Yes,1,Churned,0-12 months (New),9,High Risk,40.275,40.275
5046-NUHWD,Female,1,No,29,No,No phone service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,1228.65,No,0,Retained,25-48 months,9,High Risk,42.36724137931035,0.0
7273-TEFQD,Male,1,No,3,No,No phone service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,132.2,Yes,1,Churned,0-12 months (New),11,High Risk,44.06666666666666,44.06666666666666
3606-TWKGI,Male,1,No,13,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1364.3,Yes,1,Churned,13-24 months,10,High Risk,104.94615384615385,104.94615384615385
7529-ZDFXI,Male,1,No,57,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,4925.35,No,0,Retained,49+ months (Loyal),9,High Risk,86.40964912280702,0.0
7605-BDWDC,Female,0,No,31,No,No phone service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1520.1,No,0,Retained,25-48 months,2,Low Risk,49.03548387096774,0.0
1950-KSVVJ,Female,0,No,45,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,5032.25,No,0,Retained,25-48 months,2,Low Risk,111.82777777777778,0.0
0123-CRBRT,Female,0,Yes,61,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,5526.75,No,0,Retained,49+ months (Loyal),0,Low Risk,90.60245901639344,0.0
6292-TOSSS,Male,0,No,50,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1195.25,No,0,Retained,49+ months (Loyal),1,Low Risk,23.905,0.0
3197-ARFOY,Female,1,No,19,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,2007.25,No,0,Retained,13-24 months,6,Medium Risk,105.64473684210526,0.0
6323-AYBRX,Male,0,No,59,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1099.6,Yes,1,Churned,49+ months (Loyal),1,Low Risk,18.63728813559322,18.63728813559322
